transaction_id,date,year,month,quarter,day_of_week,product_category,region,channel,salesperson_id,quantity,unit_price,discount,revenue,profit,customer_churned,revenue_band,is_discounted
TXN003441,2021-10-05,2021,10,4,Tuesday,Electronics,Central,Wholesale,SP_022,12,387.97,0.0,4655.64,1283.3,1,L,0
TXN003061,2021-10-05,2021,10,4,Tuesday,Home Goods,South,Mobile App,SP_014,5,135.52,0.05,643.72,216.76,0,M,1
TXN004660,2021-10-05,2021,10,4,Tuesday,Sports,West,Wholesale,SP_030,5,96.22,0.0,481.1,147.7,0,S,0
TXN003481,2021-10-05,2021,10,4,Tuesday,Home Goods,North,Online,SP_031,4,123.57,0.1,444.85,181.26,0,S,1
TXN002637,2021-10-06,2021,10,4,Wednesday,Home Goods,Central,Wholesale,SP_012,10,126.7,0.0,1267.0,442.26,0,L,0
TXN003984,2021-10-06,2021,10,4,Wednesday,Electronics,West,Retail Store,SP_019,8,428.55,0.2,2742.72,843.17,0,L,1
TXN004435,2021-10-06,2021,10,4,Wednesday,Clothing,North,Mobile App,SP_014,12,78.6,0.1,848.88,377.14,0,M,1
TXN004609,2021-10-06,2021,10,4,Wednesday,Clothing,South,Online,SP_030,6,72.88,0.0,437.28,256.15,0,S,0
TXN004890,2021-10-07,2021,10,4,Thursday,Sports,South,Online,SP_003,3,82.54,0.05,235.24,73.44,0,S,1
TXN000700,2021-10-07,2021,10,4,Thursday,Home Goods,East,Mobile App,SP_035,5,108.6,0.0,543.0,251.63,0,M,0
TXN004667,2021-10-07,2021,10,4,Thursday,Clothing,South,Wholesale,SP_020,14,84.97,0.05,1130.1,687.35,1,L,1
TXN000705,2021-10-07,2021,10,4,Thursday,Home Goods,North,Mobile App,SP_040,3,117.06,0.05,333.62,140.6,0,S,1
TXN003733,2021-10-07,2021,10,4,Thursday,Clothing,North,Mobile App,SP_030,8,78.27,0.05,594.85,329.64,0,M,1
TXN002816,2021-10-07,2021,10,4,Thursday,Clothing,East,Online,SP_018,9,64.8,0.0,583.2,365.78,1,M,0
TXN004558,2021-10-07,2021,10,4,Thursday,Books,South,Mobile App,SP_005,5,28.64,0.1,128.88,77.37,0,XS,1
TXN001354,2021-10-07,2021,10,4,Thursday,Sports,West,Online,SP_026,4,91.81,0.0,367.24,135.15,1,S,0
TXN002568,2021-10-08,2021,10,4,Friday,Home Goods,West,Mobile App,SP_001,4,110.46,0.0,441.84,173.18,0,S,0
TXN002294,2021-10-08,2021,10,4,Friday,Home Goods,West,Retail Store,SP_018,3,121.01,0.0,363.03,159.8,0,S,0
TXN002159,2021-10-08,2021,10,4,Friday,Home Goods,South,Mobile App,SP_014,6,109.61,0.0,657.66,252.68,0,M,0
TXN001731,2021-10-08,2021,10,4,Friday,Books,West,Mobile App,SP_031,8,27.83,0.0,222.64,132.95,0,S,0
TXN000148,2021-10-08,2021,10,4,Friday,Electronics,North,Wholesale,SP_029,4,482.04,0.0,1928.16,534.71,0,L,0
TXN002675,2021-10-09,2021,10,4,Saturday,Home Goods,West,Retail Store,SP_003,4,102.37,0.1,368.53,168.09,0,S,1
TXN004271,2021-10-09,2021,10,4,Saturday,Electronics,North,Wholesale,SP_026,9,498.77,0.05,4264.48,1063.56,0,L,1
TXN001199,2021-10-09,2021,10,4,Saturday,Sports,North,Wholesale,SP_014,7,86.25,0.0,603.75,202.25,0,M,0
TXN000777,2021-10-09,2021,10,4,Saturday,Clothing,South,Retail Store,SP_003,17,75.26,0.05,1215.45,731.05,0,L,1
TXN000768,2021-10-09,2021,10,4,Saturday,Electronics,West,Retail Store,SP_027,2,419.3,0.0,838.6,269.7,1,M,0
TXN002098,2021-10-09,2021,10,4,Saturday,Books,East,Wholesale,SP_025,5,26.14,0.1,117.63,75.96,0,XS,1
TXN003277,2021-10-09,2021,10,4,Saturday,Home Goods,North,Retail Store,SP_011,3,116.35,0.1,314.14,150.06,1,S,1
TXN000293,2021-10-09,2021,10,4,Saturday,Electronics,Central,Retail Store,SP_027,9,386.79,0.1,3133.0,850.34,0,L,1
TXN003612,2021-10-10,2021,10,4,Sunday,Clothing,East,Online,SP_007,12,65.78,0.0,789.36,513.13,1,M,0
TXN003811,2021-10-11,2021,10,4,Monday,Sports,East,Retail Store,SP_030,5,96.51,0.05,458.42,147.79,0,S,1
TXN000015,2021-10-11,2021,10,4,Monday,Books,West,Online,SP_004,5,26.33,0.15,111.9,58.67,1,XS,1
TXN000742,2021-10-11,2021,10,4,Monday,Home Goods,East,Retail Store,SP_015,5,137.35,0.0,686.75,275.87,0,M,0
TXN002581,2021-10-11,2021,10,4,Monday,Sports,North,Online,SP_004,7,94.85,0.2,531.16,223.46,0,M,1
TXN002050,2021-10-12,2021,10,4,Tuesday,Clothing,North,Retail Store,SP_006,18,72.02,0.1,1166.72,555.07,1,L,1
TXN001295,2021-10-12,2021,10,4,Tuesday,Electronics,Central,Online,SP_034,5,424.54,0.0,2122.7,579.65,0,L,0
TXN001523,2021-10-12,2021,10,4,Tuesday,Electronics,East,Mobile App,SP_015,2,473.13,0.0,946.26,261.07,1,M,0
TXN002594,2021-10-13,2021,10,4,Wednesday,Electronics,South,Mobile App,SP_004,5,439.29,0.05,2086.63,504.19,0,L,1
TXN003751,2021-10-13,2021,10,4,Wednesday,Electronics,North,Online,SP_018,9,447.7,0.1,3626.37,970.37,1,L,1
TXN004907,2021-10-13,2021,10,4,Wednesday,Clothing,Central,Retail Store,SP_008,9,78.97,0.15,604.12,306.93,0,M,1
TXN003451,2021-10-13,2021,10,4,Wednesday,Home Goods,Central,Mobile App,SP_002,7,118.46,0.05,787.76,368.97,0,M,1
TXN002174,2021-10-13,2021,10,4,Wednesday,Home Goods,South,Wholesale,SP_035,9,102.84,0.05,879.28,332.56,0,M,1
TXN003279,2021-10-13,2021,10,4,Wednesday,Electronics,Central,Online,SP_020,6,472.55,0.0,2835.3,791.99,0,L,0
TXN001431,2021-10-14,2021,10,4,Thursday,Books,East,Mobile App,SP_027,8,23.08,0.1,166.18,129.11,0,XS,1
TXN001367,2021-10-14,2021,10,4,Thursday,Home Goods,West,Online,SP_023,9,135.75,0.15,1038.49,381.55,0,L,1
TXN003525,2021-10-14,2021,10,4,Thursday,Home Goods,Central,Wholesale,SP_040,2,116.19,0.1,209.14,104.24,1,S,1
TXN003709,2021-10-14,2021,10,4,Thursday,Home Goods,South,Online,SP_033,9,118.51,0.0,1066.59,384.55,0,L,0
TXN002219,2021-10-14,2021,10,4,Thursday,Home Goods,West,Retail Store,SP_010,8,135.14,0.0,1081.12,371.25,1,L,0
TXN002182,2021-10-14,2021,10,4,Thursday,Clothing,North,Wholesale,SP_004,13,75.3,0.0,978.9,568.08,1,M,0
TXN004254,2021-10-15,2021,10,4,Friday,Books,East,Online,SP_009,2,23.06,0.05,43.81,30.35,0,XS,1
TXN002871,2021-10-15,2021,10,4,Friday,Sports,Central,Mobile App,SP_026,12,106.27,0.0,1275.24,483.37,0,L,0
TXN001871,2021-10-15,2021,10,4,Friday,Electronics,West,Mobile App,SP_026,5,441.57,0.1,1987.07,497.5,0,L,1
TXN003769,2021-10-15,2021,10,4,Friday,Books,West,Retail Store,SP_001,7,24.38,0.0,170.66,111.33,0,XS,0
TXN002553,2021-10-15,2021,10,4,Friday,Home Goods,North,Wholesale,SP_009,7,125.99,0.0,881.93,323.92,0,M,0
TXN001753,2021-10-15,2021,10,4,Friday,Books,East,Mobile App,SP_015,5,25.16,0.1,113.22,63.64,0,XS,1
TXN003147,2021-10-16,2021,10,4,Saturday,Electronics,Central,Wholesale,SP_033,8,499.23,0.15,3394.76,844.56,0,L,1
TXN004846,2021-10-16,2021,10,4,Saturday,Electronics,South,Mobile App,SP_001,12,455.81,0.05,5196.23,1658.75,0,XL,1
TXN003825,2021-10-17,2021,10,4,Sunday,Electronics,Central,Mobile App,SP_004,5,382.83,0.0,1914.15,439.28,0,L,0
TXN000390,2021-10-17,2021,10,4,Sunday,Books,West,Mobile App,SP_039,10,26.09,0.0,260.9,170.3,0,S,0
TXN002724,2021-10-17,2021,10,4,Sunday,Sports,South,Wholesale,SP_035,5,84.37,0.0,421.85,147.73,0,S,0
TXN004218,2021-10-17,2021,10,4,Sunday,Books,South,Retail Store,SP_024,5,22.14,0.05,105.16,58.42,0,XS,1
TXN003217,2021-10-17,2021,10,4,Sunday,Electronics,East,Online,SP_029,9,449.13,0.0,4042.17,1128.58,0,L,0
TXN002388,2021-10-17,2021,10,4,Sunday,Electronics,North,Online,SP_039,8,507.24,0.05,3855.02,907.4,0,L,1
TXN002846,2021-10-18,2021,10,4,Monday,Clothing,Central,Online,SP_007,4,73.75,0.1,265.5,136.88,0,S,1
TXN003010,2021-10-18,2021,10,4,Monday,Clothing,North,Wholesale,SP_023,15,74.16,0.05,1056.78,562.3,0,L,1
TXN001626,2021-10-18,2021,10,4,Monday,Electronics,South,Mobile App,SP_030,7,408.91,0.2,2289.9,669.51,1,L,1
TXN001056,2021-10-18,2021,10,4,Monday,Home Goods,North,Wholesale,SP_003,8,125.33,0.2,802.11,323.95,0,M,1
TXN000474,2021-10-18,2021,10,4,Monday,Electronics,Central,Wholesale,SP_005,6,392.89,0.0,2357.34,705.14,0,L,0
TXN000447,2021-10-19,2021,10,4,Tuesday,Home Goods,North,Online,SP_015,2,123.81,0.15,210.48,85.87,0,S,1
TXN002737,2021-10-19,2021,10,4,Tuesday,Home Goods,East,Mobile App,SP_025,11,128.96,0.0,1418.56,526.85,0,L,0
TXN003368,2021-10-20,2021,10,4,Wednesday,Home Goods,South,Wholesale,SP_014,4,115.54,0.05,439.05,161.05,1,S,1
TXN003732,2021-10-20,2021,10,4,Wednesday,Clothing,North,Wholesale,SP_023,6,70.94,0.1,383.08,215.74,0,S,1
TXN001409,2021-10-20,2021,10,4,Wednesday,Books,North,Online,SP_007,6,24.09,0.05,137.31,94.01,0,XS,1
TXN002003,2021-10-20,2021,10,4,Wednesday,Sports,Central,Online,SP_033,8,101.41,0.1,730.15,249.66,0,M,1
TXN000990,2021-10-21,2021,10,4,Thursday,Sports,West,Online,SP_011,7,100.57,0.0,703.99,241.06,0,M,0
TXN001428,2021-10-21,2021,10,4,Thursday,Sports,North,Mobile App,SP_024,11,83.3,0.0,916.3,373.69,1,M,0
TXN003747,2021-10-21,2021,10,4,Thursday,Home Goods,West,Wholesale,SP_039,5,119.1,0.1,535.95,269.4,0,M,1
TXN001646,2021-10-21,2021,10,4,Thursday,Electronics,East,Wholesale,SP_022,6,491.62,0.2,2359.78,726.55,0,L,1
TXN002080,2021-10-21,2021,10,4,Thursday,Home Goods,North,Mobile App,SP_016,9,126.03,0.0,1134.27,460.02,1,L,0
TXN004258,2021-10-21,2021,10,4,Thursday,Books,North,Wholesale,SP_016,13,23.11,0.2,240.34,140.61,0,S,1
TXN001730,2021-10-21,2021,10,4,Thursday,Clothing,West,Online,SP_021,11,70.56,0.0,776.16,506.58,0,M,0
TXN000831,2021-10-22,2021,10,4,Friday,Books,East,Wholesale,SP_026,8,23.99,0.0,191.92,119.4,0,XS,0
TXN000849,2021-10-22,2021,10,4,Friday,Sports,West,Retail Store,SP_006,10,102.49,0.0,1024.9,429.89,0,L,0
TXN001494,2021-10-22,2021,10,4,Friday,Electronics,Central,Online,SP_008,4,508.21,0.05,1931.2,517.99,0,L,1
TXN003301,2021-10-22,2021,10,4,Friday,Sports,West,Online,SP_021,6,88.06,0.0,528.36,222.65,0,M,0
TXN004563,2021-10-23,2021,10,4,Saturday,Sports,Central,Retail Store,SP_008,6,84.76,0.15,432.28,195.26,0,S,1
TXN002512,2021-10-23,2021,10,4,Saturday,Sports,South,Mobile App,SP_029,6,108.73,0.15,554.52,181.72,0,M,1
TXN003097,2021-10-23,2021,10,4,Saturday,Clothing,East,Online,SP_017,17,66.38,0.1,1015.61,495.34,0,L,1
TXN000135,2021-10-23,2021,10,4,Saturday,Sports,South,Online,SP_031,5,87.41,0.1,393.34,151.86,0,S,1
TXN004205,2021-10-23,2021,10,4,Saturday,Books,East,Online,SP_031,8,28.64,0.05,217.66,147.69,0,S,1
TXN004777,2021-10-23,2021,10,4,Saturday,Electronics,East,Mobile App,SP_035,6,416.84,0.1,2250.94,631.62,0,L,1
TXN000352,2021-10-23,2021,10,4,Saturday,Sports,North,Wholesale,SP_011,3,108.89,0.05,310.34,115.29,0,S,1
TXN002666,2021-10-24,2021,10,4,Sunday,Home Goods,Central,Retail Store,SP_022,10,115.09,0.1,1035.81,364.52,0,L,1
TXN003111,2021-10-24,2021,10,4,Sunday,Clothing,East,Wholesale,SP_009,8,82.06,0.0,656.48,427.78,1,M,0
TXN003905,2021-10-24,2021,10,4,Sunday,Books,South,Retail Store,SP_007,7,28.11,0.0,196.77,142.74,1,XS,0
TXN001790,2021-10-24,2021,10,4,Sunday,Sports,West,Wholesale,SP_023,7,91.61,0.2,513.02,214.29,0,M,1
TXN000687,2021-10-24,2021,10,4,Sunday,Clothing,East,Mobile App,SP_040,14,85.66,0.05,1139.28,667.55,0,L,1
TXN004546,2021-10-25,2021,10,4,Monday,Books,South,Mobile App,SP_029,7,22.67,0.1,142.82,92.76,0,XS,1
TXN001906,2021-10-25,2021,10,4,Monday,Books,North,Mobile App,SP_004,8,26.75,0.1,192.6,106.42,0,XS,1
TXN003426,2021-10-25,2021,10,4,Monday,Sports,West,Online,SP_007,7,85.74,0.0,600.18,267.21,0,M,0
TXN003701,2021-10-26,2021,10,4,Tuesday,Electronics,South,Mobile App,SP_017,5,409.54,0.15,1740.55,474.59,0,L,1
TXN000980,2021-10-26,2021,10,4,Tuesday,Home Goods,Central,Wholesale,SP_023,9,136.2,0.0,1225.8,577.78,0,L,0
TXN002680,2021-10-26,2021,10,4,Tuesday,Electronics,North,Online,SP_001,5,499.99,0.0,2499.95,824.37,1,L,0
TXN002431,2021-10-26,2021,10,4,Tuesday,Clothing,Central,Wholesale,SP_037,16,72.48,0.0,1159.68,583.27,0,L,0
TXN002167,2021-10-26,2021,10,4,Tuesday,Electronics,East,Wholesale,SP_026,9,426.77,0.0,3840.93,1014.08,0,L,0
TXN000710,2021-10-27,2021,10,4,Wednesday,Electronics,East,Mobile App,SP_005,3,414.01,0.05,1179.93,324.22,0,L,1
TXN000289,2021-10-27,2021,10,4,Wednesday,Home Goods,North,Wholesale,SP_006,5,103.4,0.0,517.0,246.42,0,M,0
TXN003923,2021-10-27,2021,10,4,Wednesday,Clothing,West,Online,SP_003,8,84.84,0.0,678.72,425.43,0,M,0
TXN001792,2021-10-28,2021,10,4,Thursday,Books,North,Mobile App,SP_033,4,25.55,0.2,81.76,44.44,1,XS,1
TXN003551,2021-10-28,2021,10,4,Thursday,Books,Central,Retail Store,SP_025,6,24.2,0.05,137.94,96.34,0,XS,1
TXN001550,2021-10-28,2021,10,4,Thursday,Electronics,North,Wholesale,SP_022,6,472.75,0.05,2694.67,829.39,0,L,1
TXN002462,2021-10-28,2021,10,4,Thursday,Electronics,East,Online,SP_025,8,452.47,0.05,3438.77,835.21,1,L,1
TXN003236,2021-10-29,2021,10,4,Friday,Sports,North,Online,SP_005,7,101.81,0.1,641.4,265.48,0,M,1
TXN001188,2021-10-29,2021,10,4,Friday,Sports,East,Wholesale,SP_019,7,95.32,0.0,667.24,267.38,1,M,0
TXN002157,2021-10-29,2021,10,4,Friday,Home Goods,South,Mobile App,SP_001,7,120.35,0.0,842.45,416.52,0,M,0
TXN002428,2021-10-29,2021,10,4,Friday,Sports,Central,Wholesale,SP_035,6,92.56,0.1,499.82,152.69,0,S,1
TXN000220,2021-10-29,2021,10,4,Friday,Sports,North,Retail Store,SP_029,4,99.74,0.15,339.12,152.89,0,S,1
TXN001279,2021-10-30,2021,10,4,Saturday,Home Goods,Central,Mobile App,SP_010,7,109.08,0.0,763.56,353.77,0,M,0
TXN000757,2021-10-30,2021,10,4,Saturday,Home Goods,North,Wholesale,SP_008,4,131.18,0.0,524.72,237.11,0,M,0
TXN004830,2021-10-30,2021,10,4,Saturday,Books,South,Retail Store,SP_036,6,26.82,0.15,136.78,76.29,0,XS,1
TXN002363,2021-10-30,2021,10,4,Saturday,Books,Central,Mobile App,SP_019,6,26.27,0.05,149.74,108.13,0,XS,1
TXN002126,2021-10-30,2021,10,4,Saturday,Sports,Central,Mobile App,SP_024,4,89.63,0.2,286.82,121.52,1,S,1
TXN000171,2021-10-31,2021,10,4,Sunday,Electronics,South,Wholesale,SP_040,5,458.27,0.05,2176.78,615.2,0,L,1
TXN001062,2021-10-31,2021,10,4,Sunday,Electronics,East,Online,SP_014,6,410.65,0.15,2094.31,648.58,0,L,1
TXN000749,2021-10-31,2021,10,4,Sunday,Clothing,East,Online,SP_031,13,73.08,0.05,902.54,549.58,1,M,1
TXN001527,2021-10-31,2021,10,4,Sunday,Books,West,Mobile App,SP_008,9,22.36,0.05,191.18,136.47,0,XS,1
TXN001658,2021-10-31,2021,10,4,Sunday,Books,West,Retail Store,SP_012,7,25.27,0.15,150.36,89.11,1,XS,1
TXN003688,2021-10-31,2021,10,4,Sunday,Clothing,South,Retail Store,SP_019,4,83.62,0.0,334.48,148.06,0,S,0
TXN004763,2021-11-01,2021,11,4,Monday,Home Goods,West,Mobile App,SP_031,1,118.82,0.0,118.82,42.07,1,XS,0
TXN000921,2021-11-02,2021,11,4,Tuesday,Books,North,Mobile App,SP_003,4,23.36,0.0,93.44,70.7,0,XS,0
TXN002784,2021-11-02,2021,11,4,Tuesday,Clothing,South,Retail Store,SP_029,6,66.18,0.05,377.23,210.93,0,S,1
TXN002257,2021-11-02,2021,11,4,Tuesday,Electronics,East,Wholesale,SP_021,11,500.99,0.05,5235.35,1219.49,0,XL,1
TXN002065,2021-11-02,2021,11,4,Tuesday,Sports,East,Online,SP_028,8,88.14,0.1,634.61,229.2,0,M,1
TXN000276,2021-11-02,2021,11,4,Tuesday,Books,Central,Retail Store,SP_021,5,27.19,0.15,115.56,73.65,0,XS,1
TXN000106,2021-11-02,2021,11,4,Tuesday,Books,East,Online,SP_016,5,21.34,0.0,106.7,57.49,0,XS,0
TXN003861,2021-11-02,2021,11,4,Tuesday,Clothing,South,Retail Store,SP_013,3,76.82,0.05,218.94,135.84,0,S,1
TXN004882,2021-11-02,2021,11,4,Tuesday,Home Goods,East,Wholesale,SP_012,3,120.28,0.0,360.84,167.74,0,S,0
TXN000050,2021-11-02,2021,11,4,Tuesday,Books,North,Wholesale,SP_038,4,21.54,0.05,81.85,59.57,0,XS,1
TXN004627,2021-11-03,2021,11,4,Wednesday,Electronics,Central,Mobile App,SP_029,18,446.85,0.05,7641.14,2077.07,0,XL,1
TXN002067,2021-11-03,2021,11,4,Wednesday,Home Goods,East,Retail Store,SP_002,10,134.97,0.05,1282.21,471.64,1,L,1
TXN001021,2021-11-04,2021,11,4,Thursday,Clothing,North,Retail Store,SP_020,3,70.25,0.05,200.21,115.73,0,S,1
TXN001559,2021-11-04,2021,11,4,Thursday,Books,East,Retail Store,SP_020,7,21.48,0.05,142.84,77.77,1,XS,1
TXN001648,2021-11-04,2021,11,4,Thursday,Books,North,Online,SP_039,10,28.29,0.0,282.9,184.65,0,S,0
TXN001650,2021-11-04,2021,11,4,Thursday,Sports,North,Online,SP_015,5,89.47,0.05,424.98,154.54,0,S,1
TXN003859,2021-11-04,2021,11,4,Thursday,Home Goods,North,Online,SP_033,8,128.04,0.0,1024.32,466.82,0,L,0
TXN002476,2021-11-04,2021,11,4,Thursday,Books,Central,Mobile App,SP_033,8,28.75,0.05,218.5,136.68,0,S,1
TXN004036,2021-11-05,2021,11,4,Friday,Clothing,South,Wholesale,SP_029,9,71.79,0.1,581.5,269.64,1,M,1
TXN002028,2021-11-05,2021,11,4,Friday,Clothing,East,Online,SP_024,5,78.62,0.05,373.44,166.3,0,S,1
TXN004425,2021-11-06,2021,11,4,Saturday,Home Goods,East,Retail Store,SP_039,6,130.37,0.1,704.0,314.11,0,M,1
TXN002617,2021-11-06,2021,11,4,Saturday,Books,West,Online,SP_028,6,27.03,0.0,162.18,121.33,0,XS,0
TXN001059,2021-11-06,2021,11,4,Saturday,Books,West,Online,SP_013,4,22.01,0.0,88.04,59.64,1,XS,0
TXN003770,2021-11-07,2021,11,4,Sunday,Electronics,North,Wholesale,SP_033,6,403.24,0.15,2056.52,474.92,1,L,1
TXN003816,2021-11-07,2021,11,4,Sunday,Sports,North,Online,SP_033,5,89.13,0.0,445.65,146.65,0,S,0
TXN003134,2021-11-08,2021,11,4,Monday,Clothing,South,Mobile App,SP_013,9,66.71,0.15,510.33,256.85,0,M,1
TXN004415,2021-11-08,2021,11,4,Monday,Clothing,Central,Wholesale,SP_034,12,75.75,0.0,909.0,518.84,0,M,0
TXN004319,2021-11-09,2021,11,4,Tuesday,Home Goods,West,Wholesale,SP_002,3,107.64,0.05,306.77,111.24,0,S,1
TXN001449,2021-11-09,2021,11,4,Tuesday,Books,West,Online,SP_001,9,22.78,0.0,205.02,123.91,0,S,0
TXN004557,2021-11-10,2021,11,4,Wednesday,Books,East,Retail Store,SP_026,11,24.42,0.05,255.19,182.39,0,S,1
TXN002240,2021-11-10,2021,11,4,Wednesday,Electronics,Central,Wholesale,SP_027,11,509.95,0.1,5048.51,1596.7,0,XL,1
TXN004607,2021-11-10,2021,11,4,Wednesday,Home Goods,Central,Wholesale,SP_019,5,112.82,0.05,535.89,258.6,0,M,1
TXN004151,2021-11-10,2021,11,4,Wednesday,Books,East,Wholesale,SP_007,7,21.44,0.1,135.07,71.03,0,XS,1
TXN000545,2021-11-10,2021,11,4,Wednesday,Clothing,North,Wholesale,SP_027,5,82.67,0.1,372.02,245.28,0,S,1
TXN002905,2021-11-10,2021,11,4,Wednesday,Electronics,West,Mobile App,SP_019,7,403.78,0.0,2826.46,852.42,0,L,0
TXN000944,2021-11-11,2021,11,4,Thursday,Clothing,South,Online,SP_003,10,80.89,0.2,647.12,331.58,0,M,1
TXN001927,2021-11-11,2021,11,4,Thursday,Electronics,East,Wholesale,SP_003,8,483.22,0.0,3865.76,1122.11,0,L,0
TXN001223,2021-11-11,2021,11,4,Thursday,Home Goods,Central,Mobile App,SP_025,8,103.5,0.0,828.0,378.57,0,M,0
TXN002963,2021-11-11,2021,11,4,Thursday,Sports,Central,Wholesale,SP_037,6,87.47,0.1,472.34,146.07,1,S,1
TXN000358,2021-11-12,2021,11,4,Friday,Sports,South,Mobile App,SP_021,8,108.38,0.0,867.04,313.38,1,M,0
TXN002660,2021-11-12,2021,11,4,Friday,Sports,East,Mobile App,SP_040,6,93.81,0.1,506.57,180.83,0,M,1
TXN003452,2021-11-12,2021,11,4,Friday,Sports,West,Online,SP_009,10,103.91,0.0,1039.1,378.67,0,L,0
TXN002948,2021-11-12,2021,11,4,Friday,Sports,South,Wholesale,SP_012,2,102.67,0.0,205.34,75.28,0,S,0
TXN002847,2021-11-12,2021,11,4,Friday,Home Goods,Central,Retail Store,SP_012,10,121.86,0.0,1218.6,594.56,0,L,0
TXN003510,2021-11-12,2021,11,4,Friday,Clothing,East,Wholesale,SP_017,8,80.91,0.0,647.28,346.19,0,M,0
TXN004531,2021-11-12,2021,11,4,Friday,Clothing,South,Retail Store,SP_002,5,74.45,0.0,372.25,176.05,0,S,0
TXN003785,2021-11-13,2021,11,4,Saturday,Sports,North,Mobile App,SP_039,8,82.5,0.05,627.0,263.27,0,M,1
TXN002777,2021-11-13,2021,11,4,Saturday,Books,Central,Mobile App,SP_012,5,24.79,0.1,111.55,84.33,0,XS,1
TXN001831,2021-11-13,2021,11,4,Saturday,Clothing,South,Wholesale,SP_025,7,73.36,0.0,513.52,292.26,1,M,0
TXN002095,2021-11-14,2021,11,4,Sunday,Books,North,Retail Store,SP_029,10,26.33,0.0,263.3,151.48,0,S,0
TXN001076,2021-11-14,2021,11,4,Sunday,Sports,Central,Online,SP_019,5,98.44,0.05,467.59,171.99,1,S,1
TXN000591,2021-11-14,2021,11,4,Sunday,Electronics,South,Wholesale,SP_039,14,440.48,0.0,6166.72,1706.45,0,XL,0
TXN003546,2021-11-15,2021,11,4,Monday,Electronics,West,Mobile App,SP_006,14,393.09,0.0,5503.26,1544.56,0,XL,0
TXN004063,2021-11-15,2021,11,4,Monday,Electronics,East,Online,SP_023,9,485.94,0.0,4373.46,1420.06,0,L,0
TXN003743,2021-11-15,2021,11,4,Monday,Electronics,South,Mobile App,SP_034,10,408.51,0.1,3676.59,1141.19,0,L,1
TXN003186,2021-11-15,2021,11,4,Monday,Home Goods,Central,Online,SP_033,1,102.5,0.0,102.5,40.89,0,XS,0
TXN002559,2021-11-16,2021,11,4,Tuesday,Electronics,South,Mobile App,SP_004,18,446.79,0.05,7640.11,2293.78,0,XL,1
TXN003767,2021-11-16,2021,11,4,Tuesday,Electronics,Central,Wholesale,SP_021,11,517.39,0.0,5691.29,1533.23,0,XL,0
TXN003681,2021-11-16,2021,11,4,Tuesday,Sports,West,Retail Store,SP_024,5,88.55,0.05,420.61,169.57,1,S,1
TXN004178,2021-11-16,2021,11,4,Tuesday,Electronics,East,Retail Store,SP_036,10,419.44,0.1,3774.96,1158.79,0,L,1
TXN002025,2021-11-16,2021,11,4,Tuesday,Sports,Central,Retail Store,SP_010,7,84.95,0.05,564.92,187.84,0,M,1
TXN002049,2021-11-16,2021,11,4,Tuesday,Books,West,Wholesale,SP_007,4,22.38,0.05,85.04,45.2,1,XS,1
TXN001834,2021-11-16,2021,11,4,Tuesday,Books,Central,Wholesale,SP_034,11,22.22,0.0,244.42,172.97,0,S,0
TXN002023,2021-11-17,2021,11,4,Wednesday,Sports,Central,Mobile App,SP_012,5,91.78,0.15,390.06,160.12,1,S,1
TXN003634,2021-11-17,2021,11,4,Wednesday,Sports,West,Retail Store,SP_036,9,82.7,0.15,632.66,223.27,0,M,1
TXN004128,2021-11-17,2021,11,4,Wednesday,Sports,West,Wholesale,SP_008,7,90.86,0.1,572.42,207.01,0,M,1
TXN001130,2021-11-18,2021,11,4,Thursday,Books,East,Online,SP_039,12,24.16,0.15,246.43,165.06,1,S,1
TXN000765,2021-11-18,2021,11,4,Thursday,Electronics,East,Wholesale,SP_023,11,433.27,0.05,4527.67,1492.19,0,L,1
TXN004080,2021-11-18,2021,11,4,Thursday,Electronics,Central,Wholesale,SP_037,16,386.93,0.05,5881.34,1344.33,0,XL,1
TXN004467,2021-11-18,2021,11,4,Thursday,Books,East,Wholesale,SP_022,6,22.33,0.0,133.98,98.73,0,XS,0
TXN003019,2021-11-18,2021,11,4,Thursday,Sports,East,Retail Store,SP_040,8,87.15,0.0,697.2,270.44,0,M,0
TXN002756,2021-11-18,2021,11,4,Thursday,Home Goods,East,Online,SP_014,9,118.4,0.0,1065.6,512.81,0,L,0
TXN004744,2021-11-18,2021,11,4,Thursday,Electronics,Central,Online,SP_036,16,472.2,0.2,6044.16,1930.21,0,XL,1
TXN003722,2021-11-18,2021,11,4,Thursday,Books,South,Retail Store,SP_002,7,27.75,0.0,194.25,103.44,0,XS,0
TXN004778,2021-11-19,2021,11,4,Friday,Sports,East,Online,SP_021,12,104.94,0.0,1259.28,452.97,1,L,0
TXN003628,2021-11-19,2021,11,4,Friday,Home Goods,South,Online,SP_040,8,104.69,0.15,711.89,314.47,0,M,1
TXN000143,2021-11-20,2021,11,4,Saturday,Electronics,West,Wholesale,SP_038,8,390.3,0.0,3122.4,942.48,0,L,0
TXN000736,2021-11-20,2021,11,4,Saturday,Books,Central,Mobile App,SP_023,5,25.41,0.15,107.99,71.85,0,XS,1
TXN002031,2021-11-21,2021,11,4,Sunday,Books,Central,Mobile App,SP_018,7,27.71,0.1,174.57,99.97,0,XS,1
TXN003069,2021-11-21,2021,11,4,Sunday,Books,Central,Mobile App,SP_025,7,25.12,0.05,167.05,97.96,0,XS,1
